"","V1","V2"
"1030",736115.354166667,69.46
"1031",736115.364583333,69.67
"1032",736115.375,69.48
"1033",736115.385416667,69.65
"1034",736115.395833333,69.69
"1035",736115.40625,69.73
"1036",736115.416666667,69.54
"1037",736115.427083333,69.82
"1038",736115.4375,69.91
"1039",736115.447916667,70.17
"1040",736115.458333333,69.9
"1041",736115.46875,69.84
"1042",736115.479166667,69.61
"1043",736115.489583333,69.61
"1044",736115.5,69.71
"1045",736115.510416667,69.37
"1046",736115.520833333,69.44
"1047",736115.53125,69.8
"1048",736115.541666667,69.59
"1049",736115.552083333,69.65
"1050",736115.5625,69.57
"1051",736115.572916667,69.31
"1052",736115.583333333,69.02
"1053",736115.59375,68.91
"1054",736115.604166667,68.86
"1055",736115.614583333,68.51
"1056",736115.625,67.93
"1057",736115.635416667,67.76
"1058",736115.645833333,68.14
"1059",736115.65625,68.43
"1060",736115.666666667,69.05
"1061",736115.677083333,68.98
"1062",736115.6875,68.59
"1063",736115.697916667,68.21
"1064",736115.708333333,68.33
"1065",736115.71875,68.55
"1066",736115.729166667,68.5
"1067",736115.739583333,68.66
"1068",736115.75,68.56
"1069",736115.760416667,68.78
"1070",736115.770833333,68.72
"1071",736115.78125,68.82
"1072",736115.791666667,69.16
"1073",736115.802083333,69.3
"1074",736115.8125,69.01
"1075",736115.822916667,69.17
"1076",736115.833333333,69.18
"1077",736115.84375,69.27
"1078",736115.854166667,69.25
"1079",736115.864583333,69.34
"1080",736115.875,69.37
"1081",736115.885416667,69.36
"1082",736115.895833333,69.33
"1083",736115.90625,69.65
"1084",736115.916666667,69.45
"1085",736115.927083333,69.68
"1086",736115.9375,69.5
"1087",736115.947916667,69.62
"1088",736115.958333333,69.78
"1089",736115.96875,69.77
"1090",736115.979166667,69.99
"1091",736115.989583333,69.86
"1092",736116,70.13
"1093",736116.010416667,70.25
"1094",736116.020833333,70.07
"1095",736116.03125,70.02
"1096",736116.041666667,70.21
"1097",736116.052083333,70.17
"1098",736116.0625,70.1
"1099",736116.072916667,70.19
"1100",736116.083333333,70.3
"1101",736116.09375,70.32
"1102",736116.104166667,70.31
"1103",736116.114583333,70.33
"1104",736116.125,70.36
"1105",736116.135416667,70.4
"1106",736116.145833333,70.41
"1107",736116.15625,70.43
"1108",736116.166666667,70.64
"1109",736116.177083333,70.56
"1110",736116.1875,70.78
"1111",736116.197916667,70.73
"1112",736116.208333333,70.75
"1113",736116.21875,70.55
"1114",736116.229166667,70.75
"1115",736116.239583333,70.69
"1116",736116.25,70.71
"1117",736116.260416667,70.81
"1118",736116.270833333,70.84
"1119",736116.28125,70.96
"1120",736116.291666667,70.93
"1121",736116.302083333,70.95
"1122",736116.3125,70.86
"1123",736116.322916667,70.95
"1124",736116.333333333,70.98
"1125",736116.34375,70.83
"1126",736116.354166667,71.18
"1127",736116.364583333,70.73
"1128",736116.375,70.81
"1129",736116.385416667,70.99
"1130",736116.395833333,71.38
"1131",736116.40625,71.8
"1132",736116.416666667,71.57
"1133",736116.427083333,72.27
"1134",736116.4375,72.44
"1135",736116.447916667,72.75
"1136",736116.458333333,72.83
"1137",736116.46875,72.6
"1138",736116.479166667,72.82
"1139",736116.489583333,72.6
"1140",736116.5,72.61
"1141",736116.510416667,72.41
"1142",736116.520833333,72.49
"1143",736116.53125,72.54
"1144",736116.541666667,72.82
"1145",736116.552083333,73.1
"1146",736116.5625,72.94
"1147",736116.572916667,73.08
"1148",736116.583333333,72.97
"1149",736116.59375,73.57
"1150",736116.604166667,73.68
"1151",736116.614583333,73.26
"1152",736116.625,73.52
"1153",736116.635416667,73.59
"1154",736116.645833333,73.23
"1155",736116.65625,73.06
"1156",736116.666666667,72.83
"1157",736116.677083333,73
"1158",736116.697916667,4.75
"1159",736116.708333333,73.37
"1160",736116.71875,73.86
"1161",736116.729166667,73.73
"1162",736116.739583333,73.73
"1163",736116.75,73.67
"1164",736116.760416667,73.93
"1165",736116.770833333,73.89
"1166",736116.78125,73.83
"1167",736116.791666667,74.03
"1168",736116.802083333,74.19
"1169",736116.8125,74.31
"1170",736116.822916667,74.63
"1171",736116.833333333,74.83
"1172",736116.84375,74.97
"1173",736116.854166667,75.29
"1174",736116.864583333,75.02
"1175",736116.875,75.18
"1176",736116.885416667,75.31
"1177",736116.895833333,75.03
"1178",736116.90625,75.06
"1179",736116.916666667,75.21
"1180",736116.927083333,75.26
"1181",736116.9375,75.23
"1182",736116.947916667,75.25
"1183",736116.958333333,75.16
"1184",736116.96875,75.33
"1185",736116.979166667,75.44
"1186",736116.989583333,75.53
"1187",736117,75.57
"1188",736117.010416667,75.92
"1189",736117.020833333,75.97
"1190",736117.03125,76.27
"1191",736117.041666667,76.27
"1192",736117.052083333,76.56
"1193",736117.0625,76.7
"1194",736117.072916667,76.52
"1195",736117.083333333,76.94
"1196",736117.09375,77.26
"1197",736117.104166667,76.66
"1198",736117.114583333,77.13
"1199",736117.125,77.94
"1200",736117.135416667,78.27
"1201",736117.145833333,78.38
"1202",736117.15625,78.57
"1203",736117.166666667,78.42
"1204",736117.177083333,78.98
"1205",736117.1875,79.11
"1206",736117.197916667,79.83
"1207",736117.208333333,80.14
"1208",736117.21875,80.53
"1209",736117.229166667,81.04
"1210",736117.239583333,81.52
"1211",736117.25,82.08
"1212",736117.260416667,82.77
"1213",736117.270833333,83.32
"1214",736117.28125,83.64
"1215",736117.291666667,84.4
"1216",736117.302083333,83.97
"1217",736117.3125,82.52
"1218",736117.322916667,81.38
"1219",736117.333333333,81.79
"1220",736117.34375,82.7
"1221",736117.354166667,82.86
"1222",736117.364583333,83.48
"1223",736117.375,85.59
"1224",736117.385416667,88.29
"1225",736117.395833333,91.95
"1226",736117.40625,95.12
"1227",736117.416666667,96.03
"1228",736117.427083333,98.44
"1229",736117.4375,101.6
"1230",736117.447916667,104.6
"1231",736117.458333333,107.8
"1232",736117.46875,111.5
"1233",736117.479166667,113.8
"1234",736117.489583333,115.7
"1235",736117.5,118.4
"1236",736117.510416667,120.5
"1237",736117.520833333,122.2
"1238",736117.53125,124.2
"1239",736117.541666667,125.9
"1240",736117.552083333,126.6
"1241",736117.5625,127.4
"1242",736117.572916667,128.4
"1243",736117.583333333,129.5
"1244",736117.59375,129.7
"1245",736117.604166667,130.7
"1246",736117.614583333,131.3
"1247",736117.625,132.1
"1248",736117.635416667,132.7
"1249",736117.645833333,133.8
"1250",736117.65625,135
"1251",736117.666666667,136.1
"1252",736117.677083333,137.1
"1253",736117.6875,138.5
"1254",736117.697916667,139.6
"1255",736117.708333333,141
"1256",736117.71875,142.6
"1257",736117.729166667,143.5
"1258",736117.739583333,144.8
"1259",736117.75,146
"1260",736117.760416667,147.4
"1261",736117.770833333,148.5
"1262",736117.78125,149.6
"1263",736117.791666667,150.7
"1264",736117.802083333,151.3
"1265",736117.8125,152.1
"1266",736117.822916667,152.8
"1267",736117.833333333,153.3
"1268",736117.84375,153.9
"1269",736117.854166667,154.2
"1270",736117.864583333,154.4
"1271",736117.875,154.8
"1272",736117.885416667,155.1
"1273",736117.895833333,155.3
"1274",736117.90625,155.3
"1275",736117.916666667,155.3
"1276",736117.927083333,155.3
"1277",736117.9375,155.2
"1278",736117.947916667,155.1
"1279",736117.958333333,155.1
"1280",736117.96875,155
"1281",736117.979166667,155.1
"1282",736117.989583333,154.7
"1283",736118,154.4
"1284",736118.010416667,154.3
"1285",736118.020833333,154
"1286",736118.03125,153.6
"1287",736118.041666667,153.2
"1288",736118.052083333,153.3
"1289",736118.0625,153
"1290",736118.072916667,152.7
"1291",736118.083333333,152.7
"1292",736118.09375,152.5
"1293",736118.104166667,152.1
"1294",736118.114583333,151.7
"1295",736118.125,151.5
"1296",736118.135416667,151.2
"1297",736118.145833333,151
"1298",736118.15625,150.7
"1299",736118.166666667,150.4
"1300",736118.177083333,150
"1301",736118.1875,149.8
"1302",736118.197916667,149.4
"1303",736118.208333333,149.1
"1304",736118.21875,148.9
"1305",736118.229166667,148.5
"1306",736118.239583333,148.2
"1307",736118.25,148
"1308",736118.260416667,147.9
"1309",736118.270833333,147.7
"1310",736118.28125,147.4
"1311",736118.291666667,147
"1312",736118.302083333,147
"1313",736118.3125,146.6
"1314",736118.322916667,146.5
"1315",736118.333333333,146.1
"1316",736118.34375,145.9
"1317",736118.354166667,145.5
"1318",736118.364583333,145.3
"1319",736118.375,145.2
"1320",736118.385416667,145
"1321",736118.395833333,144.9
"1322",736118.40625,144.9
"1323",736118.416666667,144.5
"1324",736118.427083333,144.4
"1325",736118.4375,144.2
"1326",736118.447916667,144.2
"1327",736118.458333333,144.2
"1328",736118.46875,144
"1329",736118.479166667,144
"1330",736118.489583333,143.7
"1331",736118.5,143.8
"1332",736118.510416667,143.6
"1333",736118.520833333,143.3
"1334",736118.53125,143.3
"1335",736118.541666667,143.3
"1336",736118.552083333,143.1
"1337",736118.5625,142.8
"1338",736118.572916667,142.6
"1339",736118.583333333,142.1
"1340",736118.59375,141.9
"1341",736118.604166667,141.2
"1342",736118.614583333,140.9
"1343",736118.625,140.3
"1344",736118.635416667,139.9
"1345",736118.645833333,138.9
"1346",736118.65625,138.6
"1347",736118.666666667,138.1
"1348",736118.677083333,137.9
"1349",736118.6875,137.3
"1350",736118.697916667,137
"1351",736118.708333333,135.9
"1352",736118.71875,135.6
"1353",736118.729166667,134.6
"1354",736118.739583333,134.7
"1355",736118.75,134.4
"1356",736118.760416667,133.9
"1357",736118.770833333,133.8
"1358",736118.78125,134
"1359",736118.791666667,133.5
"1360",736118.802083333,134.1
"1361",736118.8125,134.3
"1362",736118.822916667,134.2
"1363",736118.833333333,134.3
"1364",736118.84375,134.6
"1365",736118.854166667,134.5
"1366",736118.864583333,135
"1367",736118.875,134.7
"1368",736118.885416667,134.7
"1369",736118.895833333,134.6
"1370",736118.90625,134.5
"1371",736118.916666667,134.7
"1372",736118.927083333,134.2
"1373",736118.9375,134.1
"1374",736118.947916667,133.9
"1375",736118.958333333,133.8
"1376",736118.96875,133.5
"1377",736118.979166667,133.4
"1378",736118.989583333,133.6
"1379",736119,133.4
"1380",736119.010416667,132.9
"1381",736119.020833333,133.1
"1382",736119.03125,133
"1383",736119.041666667,132.6
"1384",736119.052083333,132.4
"1385",736119.0625,132.2
"1386",736119.072916667,132.2
"1387",736119.083333333,132.1
"1388",736119.09375,131.8
"1389",736119.104166667,131.9
"1390",736119.114583333,131.8
"1391",736119.125,131.6
"1392",736119.135416667,131.2
"1393",736119.145833333,131.3
"1394",736119.15625,131.2
"1395",736119.166666667,131
"1396",736119.177083333,131.1
"1397",736119.1875,131.1
"1398",736119.197916667,130.8
"1399",736119.208333333,130.8
"1400",736119.21875,130.7
"1401",736119.229166667,130.6
"1402",736119.239583333,130.5
"1403",736119.25,130.3
"1404",736119.260416667,130.5
"1405",736119.270833333,130.1
"1406",736119.28125,130.3
"1407",736119.291666667,130
"1408",736119.302083333,130.2
"1409",736119.3125,130.3
"1410",736119.322916667,130.2
"1411",736119.333333333,130.2
"1412",736119.34375,130
"1413",736119.354166667,129.9
"1414",736119.364583333,130.3
"1415",736119.375,130
"1416",736119.385416667,129.9
"1417",736119.395833333,130.2
"1418",736119.40625,130.1
"1419",736119.416666667,129.9
"1420",736119.427083333,130
"1421",736119.4375,130.1
"1422",736119.447916667,129.8
"1423",736119.458333333,129.9
"1424",736119.46875,130
"1425",736119.479166667,130
"1426",736119.489583333,130
"1427",736119.5,130
"1428",736119.510416667,129.8
"1429",736119.520833333,129.8
"1430",736119.53125,129.7
"1431",736119.541666667,129.8
"1432",736119.552083333,129.5
"1433",736119.5625,129.5
"1434",736119.572916667,129.3
"1435",736119.583333333,129.1
"1436",736119.59375,129
"1437",736119.604166667,128.9
"1438",736119.614583333,128.8
"1439",736119.625,128.3
"1440",736119.635416667,128.2
"1441",736119.645833333,128
"1442",736119.65625,127.8
"1443",736119.666666667,127.5
"1444",736119.677083333,127.1
"1445",736119.6875,126.7
"1446",736119.697916667,126.3
"1447",736119.708333333,126.2
"1448",736119.71875,125.6
"1449",736119.729166667,124.8
"1450",736119.739583333,124.4
"1451",736119.75,124.5
"1452",736119.760416667,124.6
"1453",736119.770833333,124.2
"1454",736119.78125,124.2
"1455",736119.791666667,124.1
"1456",736119.802083333,124.1
"1457",736119.8125,124.2
"1458",736119.822916667,124.1
"1459",736119.833333333,123.8
"1460",736119.84375,123.8
"1461",736119.854166667,123.7
"1462",736119.864583333,123.9
"1463",736119.875,123.9
"1464",736119.885416667,123.9
"1465",736119.895833333,124
"1466",736119.90625,123.9
"1467",736119.916666667,124
"1468",736119.927083333,124.1
"1469",736119.9375,123.9
"1470",736119.947916667,124
"1471",736119.958333333,124.1
"1472",736119.96875,124
"1473",736119.979166667,124
"1474",736119.989583333,124
"1475",736120,124.2
"1476",736120.010416667,124.2
"1477",736120.020833333,124.1
"1478",736120.03125,124.2
"1479",736120.041666667,124.2
"1480",736120.052083333,123.9
"1481",736120.0625,124.1
"1482",736120.072916667,123.8
"1483",736120.083333333,123.8
"1484",736120.09375,123.6
"1485",736120.104166667,123.5
"1486",736120.114583333,123.6
"1487",736120.125,123.3
"1488",736120.135416667,123.3
"1489",736120.145833333,123.2
"1490",736120.15625,123.2
"1491",736120.166666667,122.9
"1492",736120.177083333,122.9
"1493",736120.1875,123
"1494",736120.197916667,122.9
"1495",736120.208333333,122.9
"1496",736120.21875,122.6
"1497",736120.229166667,122.7
"1498",736120.239583333,122.6
"1499",736120.25,122.3
"1500",736120.260416667,122.5
"1501",736120.270833333,122.4
"1502",736120.28125,122.1
"1503",736120.291666667,122.1
"1504",736120.302083333,122.1
"1505",736120.3125,122.1
"1506",736120.322916667,121.9
"1507",736120.333333333,122
"1508",736120.34375,121.9
"1509",736120.354166667,121.7
"1510",736120.364583333,121.6
"1511",736120.375,121.8
"1512",736120.385416667,121.5
"1513",736120.395833333,121.4
"1514",736120.40625,121.4
"1515",736120.416666667,121.3
"1516",736120.427083333,121.5
"1517",736120.4375,121.3
"1518",736120.447916667,121
"1519",736120.458333333,120.9
"1520",736120.46875,120.9
"1521",736120.479166667,121
"1522",736120.489583333,120.7
"1523",736120.5,120.6
"1524",736120.510416667,120.4
"1525",736120.520833333,120.1
"1526",736120.53125,119.8
"1527",736120.541666667,119.8
"1528",736120.552083333,119.3
"1529",736120.5625,119.1
"1530",736120.572916667,118.5
"1531",736120.583333333,117.9
"1532",736120.59375,116.8
"1533",736120.604166667,116.3
"1534",736120.614583333,115.6
"1535",736120.625,114.8
"1536",736120.635416667,114.3
"1537",736120.645833333,113.8
"1538",736120.65625,113.6
"1539",736120.666666667,113.1
"1540",736120.677083333,112.8
"1541",736120.6875,112.3
"1542",736120.697916667,112.4
"1543",736120.708333333,112.5
"1544",736120.71875,112.3
"1545",736120.729166667,111.4
"1546",736120.739583333,111.4
"1547",736120.75,111.6
"1548",736120.760416667,111.3
"1549",736120.770833333,111.2
"1550",736120.78125,111.2
"1551",736120.791666667,110.9
"1552",736120.802083333,110.5
"1553",736120.8125,110.8
"1554",736120.822916667,111.1
"1555",736120.833333333,111.3
"1556",736120.84375,111.1
"1557",736120.854166667,111.3
"1558",736120.864583333,111.5
"1559",736120.875,111.4
"1560",736120.885416667,111.7
"1561",736120.895833333,112
"1562",736120.90625,112.3
"1563",736120.916666667,112.5
"1564",736120.927083333,112.8
"1565",736120.9375,113.1
"1566",736120.947916667,113.2
"1567",736120.958333333,113.2
"1568",736120.96875,113.3
"1569",736120.979166667,113.3
"1570",736120.989583333,113.7
"1571",736121,113.7
"1572",736121.010416667,113.8
"1573",736121.020833333,113.9
"1574",736121.03125,114
"1575",736121.041666667,114
"1576",736121.052083333,114.5
"1577",736121.0625,114.3
"1578",736121.072916667,114.2
"1579",736121.083333333,114.3
"1580",736121.09375,114.5
"1581",736121.104166667,114.5
"1582",736121.114583333,114.5
"1583",736121.125,114.5
"1584",736121.135416667,114.6
"1585",736121.145833333,114.7
"1586",736121.15625,114.2
"1587",736121.166666667,114.6
"1588",736121.177083333,114.6
"1589",736121.1875,114.4
"1590",736121.197916667,114.4
"1591",736121.208333333,114.2
"1592",736121.21875,114.2
"1593",736121.229166667,114
"1594",736121.239583333,114.1
"1595",736121.25,113.9
"1596",736121.260416667,113.9
"1597",736121.270833333,113.8
"1598",736121.28125,113.8
"1599",736121.291666667,113.7
"1600",736121.302083333,113.7
"1601",736121.3125,113.4
"1602",736121.322916667,113.3
"1603",736121.333333333,113.3
"1604",736121.34375,113.2
"1605",736121.354166667,113
"1606",736121.364583333,112.9
"1607",736121.375,113.1
"1608",736121.385416667,112.9
"1609",736121.395833333,112.9
"1610",736121.40625,112.8
"1611",736121.416666667,112.3
"1612",736121.427083333,111.8
"1613",736121.4375,112
"1614",736121.447916667,111.8
"1615",736121.458333333,111.6
"1616",736121.46875,111.6
"1617",736121.479166667,111.3
"1618",736121.489583333,111.3
"1619",736121.5,110.9
"1620",736121.510416667,110.9
"1621",736121.520833333,110.7
"1622",736121.53125,110.5
"1623",736121.541666667,110.2
"1624",736121.552083333,110.1
"1625",736121.5625,109.9
"1626",736121.572916667,109.5
"1627",736121.583333333,109.1
"1628",736121.59375,109.1
"1629",736121.604166667,109.1
"1630",736121.614583333,108.8
"1631",736121.625,108.2
"1632",736121.635416667,108.3
"1633",736121.645833333,107.8
"1634",736121.65625,107.3
"1635",736121.666666667,106.9
